student_id,course_id,term,term_index,midterm_score,assignment_score,final_score,gpa,credits
STU12981,SE501,Spring 2026,5,52.1,54.0,52.7,2.11,3
STU12982,DB401,Spring 2025,3,49.8,53.8,51.0,2.04,3
STU12983,DB401,Spring 2026,5,50.6,48.7,50.0,2.0,4
STU12984,DB401,Spring 2024,1,51.7,56.9,53.3,2.13,4
STU12985,DS201,Fall 2023,0,68.3,75.5,70.5,2.82,3
STU12986,AI301,Spring 2026,5,55.4,54.6,55.1,2.2,3
STU12987,DS201,Spring 2024,1,55.1,48.0,53.0,2.12,4
STU12988,SE501,Spring 2024,1,44.6,48.2,45.7,1.83,4
STU12989,DS201,Fall 2024,2,53.8,62.8,56.5,2.26,4
STU12990,AI301,Spring 2025,3,60.1,57.8,59.4,2.38,4
STU12991,SE501,Spring 2024,1,53.3,61.7,55.8,2.23,4
STU12992,DS201,Spring 2025,3,39.7,36.7,38.8,1.55,4
STU12993,DB401,Spring 2025,3,52.4,51.7,52.2,2.09,3
STU12994,DS201,Spring 2024,1,63.3,69.6,65.2,2.61,4
STU12995,DS201,Spring 2025,3,47.9,46.6,47.5,1.9,4
STU12996,DB401,Fall 2025,4,63.0,56.1,60.9,2.44,3
STU12997,AI301,Fall 2023,0,63.5,67.0,64.6,2.58,3
STU12998,DB401,Fall 2024,2,39.8,33.5,37.9,1.52,4
STU12999,DB401,Fall 2023,0,35.8,40.5,37.2,1.49,4
STU13000,AI301,Fall 2024,2,52.9,56.8,54.1,2.16,3
STU13001,CS101,Spring 2024,1,48.6,56.0,50.8,2.03,3
STU13002,DS201,Spring 2025,3,45.3,40.8,43.9,1.76,4
STU13003,DB401,Fall 2024,2,68.2,63.8,66.9,2.68,3
STU13004,AI301,Spring 2026,5,48.0,47.9,48.0,1.92,3
STU13005,AI301,Spring 2024,1,54.5,52.4,53.9,2.16,3
STU13006,CS101,Spring 2024,1,52.3,44.2,49.9,2.0,4
STU13007,SE501,Fall 2024,2,60.9,59.5,60.5,2.42,3
STU13008,DS201,Spring 2024,1,51.2,51.4,51.3,2.05,4
STU13009,AI301,Fall 2024,2,58.6,61.1,59.3,2.37,3
STU13010,CS101,Spring 2025,3,36.4,37.4,36.7,1.47,4
STU13011,DS201,Spring 2025,3,57.7,56.7,57.4,2.3,4
STU13012,CS101,Fall 2023,0,63.6,71.4,65.9,2.64,3
STU13013,SE501,Spring 2026,5,47.8,46.0,47.2,1.89,3
STU13014,DB401,Fall 2025,4,61.7,58.6,60.8,2.43,4
STU13015,DS201,Fall 2025,4,55.1,54.1,54.8,2.19,4
STU13016,AI301,Spring 2024,1,40.3,43.2,41.2,1.65,3
STU13017,DB401,Fall 2024,2,66.8,64.4,66.1,2.64,4
STU13018,AI301,Fall 2023,0,34.4,37.0,35.2,1.41,3
STU13019,DB401,Spring 2024,1,51.5,54.2,52.3,2.09,3
STU13020,CS101,Spring 2025,3,71.5,68.3,70.6,2.82,3
STU13021,AI301,Fall 2025,4,49.9,47.5,49.2,1.97,4
STU13022,SE501,Spring 2025,3,46.2,55.6,49.0,1.96,4
STU13023,DB401,Spring 2024,1,48.3,48.9,48.5,1.94,3
STU13024,CS101,Spring 2024,1,66.0,53.0,62.1,2.48,4
STU13025,DS201,Spring 2024,1,46.6,42.9,45.5,1.82,4
STU13026,SE501,Fall 2023,0,47.4,50.4,48.3,1.93,4
STU13027,CS101,Fall 2023,0,55.6,55.4,55.5,2.22,3
STU13028,DS201,Spring 2026,5,48.8,48.8,48.8,1.95,3
STU13029,DB401,Fall 2024,2,57.1,60.6,58.1,2.32,3
STU13030,DS201,Fall 2024,2,49.9,45.9,48.7,1.95,4
STU13031,DS201,Fall 2025,4,68.8,69.6,69.0,2.76,4
STU13032,CS101,Spring 2024,1,44.5,43.6,44.2,1.77,4
STU13033,DS201,Spring 2025,3,50.4,51.5,50.7,2.03,3
STU13034,SE501,Spring 2024,1,58.1,56.3,57.6,2.3,4
STU13035,AI301,Fall 2023,0,42.5,40.9,42.0,1.68,3
STU13036,CS101,Spring 2024,1,34.2,36.5,34.9,1.4,4
STU13037,DB401,Spring 2024,1,60.8,56.2,59.4,2.38,3
STU13038,DS201,Spring 2024,1,55.6,52.7,54.7,2.19,3
STU13039,SE501,Spring 2024,1,36.9,44.9,39.3,1.57,3
STU13040,AI301,Spring 2026,5,47.0,49.6,47.8,1.91,4
STU13041,DS201,Fall 2024,2,43.6,48.0,44.9,1.8,4
STU13042,AI301,Fall 2024,2,61.5,61.7,61.6,2.46,4
STU13043,AI301,Spring 2026,5,50.6,51.3,50.8,2.03,3
STU13044,DS201,Fall 2025,4,48.3,44.2,47.1,1.88,4
STU13045,DS201,Fall 2025,4,34.2,35.5,34.6,1.38,3
STU13046,AI301,Fall 2024,2,43.2,44.6,43.6,1.74,4
STU13047,AI301,Fall 2023,0,54.0,58.3,55.3,2.21,4
STU13048,DS201,Fall 2025,4,49.2,47.9,48.8,1.95,4
STU13049,SE501,Spring 2026,5,50.4,50.3,50.4,2.02,4
STU13050,DB401,Fall 2023,0,51.9,65.2,55.9,2.24,4
STU13051,DS201,Spring 2026,5,50.9,51.1,51.0,2.04,4
STU13052,DS201,Spring 2024,1,70.8,66.6,69.5,2.78,4
STU13053,DB401,Spring 2024,1,59.0,61.6,59.8,2.39,4
STU13054,DS201,Fall 2024,2,46.6,47.3,46.8,1.87,3
STU13055,CS101,Spring 2024,1,55.7,51.3,54.4,2.18,3
STU13056,DB401,Fall 2024,2,46.6,48.7,47.2,1.89,3
STU13057,SE501,Fall 2025,4,51.3,56.4,52.8,2.11,4
STU13058,DS201,Spring 2024,1,65.0,61.7,64.0,2.56,3
STU13059,DS201,Spring 2025,3,63.7,70.0,65.6,2.62,3
STU13060,SE501,Fall 2025,4,48.7,45.5,47.8,1.91,3
STU13061,SE501,Fall 2023,0,61.4,57.3,60.2,2.41,3
STU13062,SE501,Spring 2026,5,49.7,50.3,49.9,2.0,3
STU13063,CS101,Spring 2026,5,68.1,71.7,69.2,2.77,4
STU13064,CS101,Spring 2025,3,73.8,78.0,75.1,3.0,3
STU13065,DS201,Spring 2025,3,60.6,62.2,61.1,2.44,4
STU13066,DB401,Fall 2024,2,79.9,74.2,78.2,3.13,4
STU13067,DB401,Fall 2024,2,66.7,62.3,65.4,2.62,4
STU13068,AI301,Spring 2026,5,59.0,57.3,58.5,2.34,3
STU13069,AI301,Fall 2023,0,44.3,47.1,45.2,1.81,4
STU13070,DS201,Fall 2023,0,47.2,45.2,46.6,1.86,4
STU13071,SE501,Fall 2025,4,60.3,65.2,61.8,2.47,3
STU13072,AI301,Fall 2024,2,69.0,78.4,71.8,2.87,4
STU13073,AI301,Fall 2024,2,37.5,32.8,36.1,1.44,3
STU13074,CS101,Spring 2024,1,52.2,52.5,52.3,2.09,3
STU13075,SE501,Fall 2025,4,52.6,55.5,53.5,2.14,3
STU13076,DS201,Fall 2024,2,77.7,81.9,79.0,3.16,4
STU13077,SE501,Spring 2026,5,49.9,51.0,50.2,2.01,4
STU13078,DS201,Fall 2024,2,71.7,71.1,71.5,2.86,4
STU13079,DS201,Fall 2023,0,61.8,54.0,59.5,2.38,3
STU13080,CS101,Fall 2025,4,62.3,60.3,61.7,2.47,3
STU13081,AI301,Spring 2025,3,39.7,42.7,40.6,1.62,4
STU13082,DS201,Fall 2023,0,34.1,40.9,36.1,1.44,4
STU13083,DS201,Fall 2025,4,65.5,59.9,63.8,2.55,3
STU13084,DS201,Spring 2024,1,63.5,69.8,65.4,2.62,4
STU13085,DS201,Spring 2025,3,59.0,64.0,60.5,2.42,4
STU13086,SE501,Fall 2023,0,54.1,55.1,54.4,2.18,4
STU13087,SE501,Fall 2024,2,61.6,57.7,60.4,2.42,3
STU13088,CS101,Spring 2026,5,53.2,60.2,55.3,2.21,3
STU13089,DB401,Fall 2025,4,54.6,54.1,54.4,2.18,4
STU13090,AI301,Fall 2024,2,57.3,59.7,58.0,2.32,3
STU13091,DS201,Fall 2023,0,59.3,55.3,58.1,2.32,4
STU13092,DB401,Fall 2023,0,73.4,66.2,71.2,2.85,3
STU13093,DB401,Fall 2023,0,59.8,63.1,60.8,2.43,4
STU13094,DB401,Fall 2025,4,43.8,45.8,44.4,1.78,4
STU13095,DS201,Fall 2025,4,50.0,52.3,50.7,2.03,3
STU13096,AI301,Fall 2024,2,46.5,41.1,44.9,1.8,4
STU13097,AI301,Fall 2023,0,72.5,76.4,73.7,2.95,3
STU13098,DS201,Fall 2025,4,48.6,52.3,49.7,1.99,4
STU13099,CS101,Spring 2025,3,25.0,36.9,28.3,1.13,3
STU13100,CS101,Fall 2025,4,47.3,46.0,46.9,1.88,4
STU13101,DB401,Spring 2026,5,56.2,47.6,53.6,2.14,4
STU13102,DS201,Spring 2025,3,38.6,36.4,37.9,1.52,4
STU13103,CS101,Spring 2024,1,71.7,69.7,71.1,2.84,4
STU13104,SE501,Spring 2025,3,59.4,60.0,59.6,2.38,4
STU13105,AI301,Spring 2024,1,49.8,53.2,50.8,2.03,4
STU13106,SE501,Spring 2026,5,74.4,71.6,73.5,2.94,3
STU13107,SE501,Fall 2023,0,49.2,54.5,50.8,2.03,4
STU13108,CS101,Fall 2024,2,51.6,51.6,51.6,2.06,4
STU13109,AI301,Fall 2023,0,50.6,40.0,47.4,1.9,4
STU13110,SE501,Fall 2025,4,65.5,65.3,65.4,2.62,4
STU13111,AI301,Spring 2026,5,78.9,75.7,77.9,3.12,4
STU13112,SE501,Spring 2024,1,48.3,49.0,48.5,1.94,4
STU13113,AI301,Spring 2024,1,69.8,75.0,71.4,2.86,3
STU13114,DS201,Spring 2024,1,56.4,50.5,54.6,2.18,4
STU13115,CS101,Fall 2024,2,56.6,55.8,56.4,2.26,3
STU13116,DS201,Spring 2024,1,48.2,56.4,50.7,2.03,4
STU13117,AI301,Fall 2023,0,30.7,30.0,30.5,1.22,4
STU13118,CS101,Fall 2023,0,54.9,51.7,53.9,2.16,4
STU13119,CS101,Spring 2026,5,43.5,52.9,46.3,1.85,3
STU13120,DB401,Spring 2024,1,40.8,43.3,41.5,1.66,3
STU13121,DS201,Spring 2026,5,59.9,67.0,62.0,2.48,4
STU13122,SE501,Fall 2024,2,61.6,58.2,60.6,2.42,4
STU13123,CS101,Spring 2024,1,49.2,47.1,48.6,1.94,4
STU13124,SE501,Spring 2026,5,57.1,52.1,55.6,2.22,3
STU13125,DS201,Fall 2025,4,78.3,80.9,79.1,3.16,3
STU13126,DB401,Spring 2026,5,44.1,40.7,43.1,1.72,4
STU13127,CS101,Spring 2024,1,51.0,46.6,49.7,1.99,4
STU13128,DB401,Fall 2024,2,59.8,60.5,60.0,2.4,4
STU13129,DB401,Spring 2025,3,62.7,64.4,63.2,2.53,4
STU13130,AI301,Fall 2023,0,48.3,47.9,48.2,1.93,4
STU13131,DB401,Fall 2025,4,66.8,67.4,67.0,2.68,3
STU13132,SE501,Spring 2026,5,63.9,71.7,66.3,2.65,4
STU13133,DB401,Spring 2026,5,55.3,60.5,56.8,2.27,4
STU13134,AI301,Fall 2023,0,57.8,57.6,57.8,2.31,3
STU13135,DS201,Fall 2024,2,63.5,66.6,64.4,2.58,4
STU13136,CS101,Fall 2024,2,32.5,36.9,33.8,1.35,3
STU13137,DS201,Fall 2025,4,55.9,57.5,56.4,2.26,3
STU13138,AI301,Spring 2025,3,74.6,70.8,73.5,2.94,4
STU13139,SE501,Spring 2025,3,61.6,52.4,58.9,2.36,4
STU13140,CS101,Fall 2025,4,39.8,48.9,42.5,1.7,3
STU13141,SE501,Spring 2025,3,63.9,64.1,63.9,2.56,4
STU13142,DS201,Spring 2025,3,64.9,67.3,65.6,2.62,3
STU13143,CS101,Fall 2024,2,58.0,53.6,56.7,2.27,4
STU13144,SE501,Fall 2023,0,35.9,34.7,35.5,1.42,3
STU13145,CS101,Spring 2024,1,46.6,42.7,45.4,1.82,3
STU13146,DS201,Spring 2025,3,58.5,53.5,57.0,2.28,3
STU13147,SE501,Spring 2025,3,65.8,67.5,66.3,2.65,3
STU13148,CS101,Spring 2025,3,48.4,50.1,48.9,1.96,3
STU13149,CS101,Spring 2025,3,63.6,64.3,63.8,2.55,4
STU13150,SE501,Fall 2024,2,50.4,50.9,50.6,2.02,4
STU13151,DS201,Spring 2024,1,53.9,56.6,54.7,2.19,4
STU13152,AI301,Fall 2024,2,53.0,39.4,48.9,1.96,4
STU13153,CS101,Fall 2024,2,58.6,62.6,59.8,2.39,3
STU13154,SE501,Fall 2024,2,58.2,69.5,61.6,2.46,4
STU13155,SE501,Spring 2026,5,60.6,53.2,58.4,2.34,4
STU13156,SE501,Spring 2025,3,52.2,42.7,49.4,1.98,4
STU13157,AI301,Spring 2025,3,46.4,37.9,43.8,1.75,4
STU13158,DB401,Spring 2024,1,38.5,43.5,40.0,1.6,4
STU13159,SE501,Fall 2024,2,39.4,33.5,37.6,1.5,3
STU13160,AI301,Spring 2024,1,61.8,62.7,62.1,2.48,3
STU13161,DB401,Spring 2024,1,74.2,76.7,74.9,3.0,4
STU13162,AI301,Spring 2024,1,58.3,57.4,58.0,2.32,4
STU13163,SE501,Spring 2025,3,57.4,55.0,56.7,2.27,3
STU13164,CS101,Fall 2024,2,35.5,33.9,35.0,1.4,3
STU13165,SE501,Spring 2025,3,62.2,55.7,60.3,2.41,3
STU13166,AI301,Fall 2024,2,64.4,68.4,65.6,2.62,4
STU13167,SE501,Fall 2024,2,53.2,58.7,54.8,2.19,4
STU13168,DS201,Fall 2024,2,49.1,50.1,49.4,1.98,3
STU13169,AI301,Fall 2023,0,58.3,54.0,57.0,2.28,3
STU13170,AI301,Fall 2023,0,51.5,51.2,51.4,2.06,3
STU13171,SE501,Spring 2024,1,44.8,43.8,44.5,1.78,4
STU13172,AI301,Spring 2025,3,52.2,49.2,51.3,2.05,3
STU13173,AI301,Spring 2025,3,48.4,48.5,48.4,1.94,4
STU13174,AI301,Spring 2024,1,67.0,65.6,66.6,2.66,3
STU13175,SE501,Spring 2024,1,49.4,55.1,51.1,2.04,4
STU13176,SE501,Spring 2024,1,61.5,57.0,60.2,2.41,4
STU13177,SE501,Spring 2025,3,55.9,54.8,55.6,2.22,4
STU13178,SE501,Spring 2026,5,48.9,44.5,47.6,1.9,3
STU13179,DB401,Spring 2026,5,65.4,65.1,65.3,2.61,4
STU13180,CS101,Fall 2025,4,54.9,56.2,55.3,2.21,4
STU13181,SE501,Spring 2024,1,42.1,40.7,41.7,1.67,4
STU13182,AI301,Fall 2024,2,54.5,58.9,55.8,2.23,3
STU13183,AI301,Spring 2024,1,62.4,70.7,64.9,2.6,4
STU13184,DS201,Spring 2025,3,48.1,31.7,43.2,1.73,3
STU13185,SE501,Fall 2024,2,44.8,49.3,46.2,1.85,4
STU13186,CS101,Fall 2025,4,52.1,51.8,52.0,2.08,3
STU13187,DB401,Fall 2025,4,56.3,56.2,56.3,2.25,3
STU13188,CS101,Spring 2025,3,55.4,54.1,55.0,2.2,3
STU13189,DS201,Spring 2024,1,51.0,54.1,51.9,2.08,3
STU13190,CS101,Fall 2024,2,57.0,57.4,57.1,2.28,4
STU13191,SE501,Spring 2026,5,66.5,70.6,67.7,2.71,4
STU13192,DS201,Fall 2024,2,60.0,60.1,60.0,2.4,3
STU13193,AI301,Fall 2024,2,64.7,67.4,65.5,2.62,4
STU13194,SE501,Spring 2026,5,73.1,77.0,74.3,2.97,3
STU13195,SE501,Fall 2024,2,52.6,52.0,52.4,2.1,4
STU13196,DS201,Spring 2025,3,63.4,67.2,64.5,2.58,4
STU13197,DB401,Fall 2024,2,64.8,67.3,65.6,2.62,3
STU13198,SE501,Fall 2025,4,58.1,59.0,58.4,2.34,4
STU13199,SE501,Fall 2023,0,42.5,39.0,41.4,1.66,3
STU13200,DB401,Fall 2024,2,49.6,45.4,48.3,1.93,4
STU13201,CS101,Fall 2024,2,42.6,44.5,43.2,1.73,4
STU13202,DS201,Spring 2024,1,64.5,67.7,65.5,2.62,4
STU13203,DB401,Fall 2023,0,66.1,64.5,65.6,2.62,4
STU13204,CS101,Fall 2024,2,66.2,69.8,67.3,2.69,3
STU13205,DB401,Fall 2024,2,42.8,39.3,41.7,1.67,3
STU13206,SE501,Fall 2025,4,46.6,46.0,46.4,1.86,4
STU13207,CS101,Spring 2025,3,55.8,52.9,54.9,2.2,4
STU13208,CS101,Spring 2025,3,76.2,72.9,75.2,3.01,3
STU13209,SE501,Fall 2025,4,51.3,47.2,50.1,2.0,3
STU13210,AI301,Fall 2024,2,49.3,66.4,54.4,2.18,4
STU13211,AI301,Spring 2025,3,56.9,62.6,58.6,2.34,3
STU13212,DS201,Fall 2025,4,72.1,74.5,72.8,2.91,4
STU13213,AI301,Spring 2024,1,66.2,64.2,65.6,2.62,4
STU13214,DB401,Spring 2024,1,43.8,38.2,42.1,1.68,3
STU13215,SE501,Fall 2023,0,70.0,62.4,67.7,2.71,3
STU13216,DB401,Spring 2024,1,57.1,56.3,56.9,2.28,4
STU13217,CS101,Fall 2023,0,57.9,62.5,59.3,2.37,4
STU13218,DS201,Spring 2025,3,57.7,52.5,56.2,2.25,3
STU13219,DB401,Spring 2026,5,47.8,50.7,48.7,1.95,3
STU13220,AI301,Fall 2024,2,52.1,53.1,52.4,2.1,4
STU13221,SE501,Spring 2025,3,49.9,50.6,50.1,2.0,4
STU13222,AI301,Fall 2023,0,56.3,69.5,60.2,2.41,4
STU13223,SE501,Fall 2025,4,49.7,51.1,50.1,2.0,4
STU13224,AI301,Fall 2023,0,55.2,56.2,55.5,2.22,4
STU13225,AI301,Spring 2025,3,63.6,60.7,62.7,2.51,3
STU13226,DS201,Spring 2026,5,71.7,68.5,70.8,2.83,4
STU13227,DB401,Fall 2024,2,56.3,50.8,54.7,2.19,3
STU13228,SE501,Spring 2024,1,61.3,54.7,59.3,2.37,3
STU13229,AI301,Spring 2024,1,68.2,67.0,67.9,2.72,3
STU13230,AI301,Fall 2023,0,48.0,50.5,48.7,1.95,3
STU13231,AI301,Spring 2026,5,63.5,54.2,60.7,2.43,4
STU13232,CS101,Spring 2026,5,61.2,60.5,61.0,2.44,3
STU13233,CS101,Fall 2024,2,53.2,49.2,52.0,2.08,3
STU13234,AI301,Spring 2025,3,54.7,58.5,55.8,2.23,3
STU13235,CS101,Spring 2024,1,62.3,60.4,61.7,2.47,4
STU13236,DB401,Spring 2026,5,58.6,62.8,59.9,2.4,3
STU13237,DS201,Fall 2024,2,60.4,57.5,59.5,2.38,3
STU13238,DB401,Fall 2024,2,66.9,69.3,67.6,2.7,4
STU13239,AI301,Spring 2024,1,66.8,66.8,66.8,2.67,3
STU13240,DB401,Fall 2025,4,64.1,66.5,64.8,2.59,3
STU13241,DB401,Spring 2026,5,56.9,61.9,58.4,2.34,3
STU13242,AI301,Fall 2025,4,53.7,63.0,56.5,2.26,4
STU13243,DB401,Spring 2025,3,64.1,64.7,64.3,2.57,3
STU13244,AI301,Fall 2024,2,68.9,68.7,68.8,2.75,3
STU13245,SE501,Fall 2024,2,57.7,64.8,59.8,2.39,3
STU13246,DB401,Fall 2024,2,39.6,36.2,38.6,1.54,4
STU13247,DS201,Fall 2023,0,46.2,48.6,46.9,1.88,4
STU13248,CS101,Spring 2026,5,49.1,46.2,48.2,1.93,3
STU13249,DB401,Spring 2025,3,42.2,41.5,42.0,1.68,3
STU13250,CS101,Spring 2025,3,57.2,53.6,56.1,2.24,3
STU13251,DS201,Fall 2024,2,66.9,70.3,67.9,2.72,3
STU13252,DB401,Fall 2024,2,66.6,65.4,66.2,2.65,3
STU13253,CS101,Fall 2023,0,59.6,53.5,57.8,2.31,3
STU13254,DB401,Fall 2023,0,53.3,47.0,51.4,2.06,3
STU13255,DB401,Spring 2026,5,59.9,60.6,60.1,2.4,3
STU13256,DS201,Fall 2025,4,51.9,57.3,53.5,2.14,3
STU13257,CS101,Spring 2026,5,53.1,43.9,50.3,2.01,3
STU13258,CS101,Spring 2024,1,59.2,57.9,58.8,2.35,3
STU13259,CS101,Fall 2024,2,68.0,65.0,67.1,2.68,4
STU13260,AI301,Spring 2026,5,54.2,58.6,55.5,2.22,3
STU13261,DB401,Fall 2023,0,70.1,65.3,68.7,2.75,4
STU13262,DB401,Spring 2024,1,50.0,49.9,50.0,2.0,4
STU13263,SE501,Spring 2025,3,68.5,62.1,66.6,2.66,3
STU13264,DS201,Fall 2023,0,44.2,50.2,46.0,1.84,4
STU13265,DS201,Fall 2024,2,47.6,43.0,46.2,1.85,4
STU13266,AI301,Fall 2025,4,45.4,51.3,47.2,1.89,4
STU13267,CS101,Fall 2025,4,45.8,46.0,45.8,1.83,3
STU13268,DB401,Spring 2026,5,63.7,59.2,62.3,2.49,3
STU13269,CS101,Spring 2024,1,63.0,66.1,63.9,2.56,3
STU13270,CS101,Spring 2026,5,63.6,67.4,64.7,2.59,3
STU13271,AI301,Fall 2024,2,66.5,75.0,69.0,2.76,4
STU13272,DS201,Fall 2025,4,51.1,53.9,52.0,2.08,4
STU13273,AI301,Fall 2024,2,36.0,39.3,37.0,1.48,4
STU13274,CS101,Fall 2024,2,61.8,66.1,63.1,2.52,4
STU13275,CS101,Spring 2025,3,50.2,33.3,45.1,1.8,4
STU13276,AI301,Fall 2025,4,60.3,62.3,60.9,2.44,3
STU13277,DB401,Fall 2024,2,51.4,56.4,52.9,2.12,3
STU13278,AI301,Spring 2024,1,58.4,59.5,58.7,2.35,3
STU13279,DS201,Spring 2026,5,66.9,64.4,66.2,2.65,3
STU13280,SE501,Fall 2023,0,57.1,53.6,56.0,2.24,3
STU13281,DS201,Spring 2024,1,59.8,59.6,59.7,2.39,4
STU13282,DS201,Spring 2025,3,60.1,59.4,59.9,2.4,4
STU13283,SE501,Spring 2026,5,67.2,68.3,67.5,2.7,3
STU13284,SE501,Spring 2026,5,67.0,67.0,67.0,2.68,3
STU13285,SE501,Spring 2026,5,49.6,52.7,50.5,2.02,3
STU13286,DS201,Fall 2025,4,63.2,56.7,61.3,2.45,3
STU13287,AI301,Fall 2025,4,69.8,73.9,71.0,2.84,3
STU13288,DS201,Fall 2023,0,37.3,43.6,39.2,1.57,3
STU13289,AI301,Fall 2025,4,47.9,39.5,45.4,1.82,3
STU13290,AI301,Spring 2024,1,62.8,60.6,62.1,2.48,4
STU13291,AI301,Spring 2026,5,51.4,55.6,52.7,2.11,3
STU13292,DB401,Spring 2025,3,48.7,50.8,49.3,1.97,4
STU13293,CS101,Fall 2025,4,53.3,47.6,51.6,2.06,4
STU13294,CS101,Fall 2023,0,53.0,56.0,53.9,2.16,4
STU13295,DB401,Fall 2023,0,62.4,53.1,59.6,2.38,3
STU13296,DB401,Fall 2024,2,46.9,49.5,47.7,1.91,3
STU13297,DB401,Fall 2023,0,63.2,70.0,65.3,2.61,4
STU13298,SE501,Spring 2026,5,68.3,68.1,68.2,2.73,4
STU13299,CS101,Spring 2025,3,74.5,78.5,75.7,3.03,4
STU13300,DS201,Spring 2026,5,44.9,46.6,45.4,1.82,4
STU13301,AI301,Spring 2024,1,51.5,47.8,50.4,2.02,4
STU13302,DB401,Fall 2024,2,59.8,56.9,58.9,2.36,3
STU13303,CS101,Fall 2025,4,56.1,54.5,55.6,2.22,3
STU13304,DB401,Spring 2026,5,75.4,74.1,75.0,3.0,4
STU13305,DS201,Fall 2025,4,53.5,59.3,55.2,2.21,4
STU13306,DS201,Spring 2024,1,54.7,62.2,57.0,2.28,4
STU13307,AI301,Fall 2024,2,51.9,56.2,53.2,2.13,4
STU13308,AI301,Spring 2025,3,43.5,50.8,45.7,1.83,3
STU13309,SE501,Spring 2025,3,60.4,61.8,60.8,2.43,3
STU13310,DB401,Spring 2025,3,58.6,45.3,54.6,2.18,3
STU13311,AI301,Spring 2024,1,46.3,46.3,46.3,1.85,4
STU13312,SE501,Spring 2024,1,62.2,58.4,61.1,2.44,3
STU13313,AI301,Spring 2026,5,43.7,47.0,44.7,1.79,4
STU13314,CS101,Spring 2026,5,34.6,33.9,34.4,1.38,4
STU13315,AI301,Spring 2025,3,46.2,47.7,46.6,1.86,3
STU13316,CS101,Fall 2025,4,75.8,76.0,75.9,3.04,4
STU13317,SE501,Spring 2024,1,52.0,49.2,51.1,2.04,3
STU13318,SE501,Spring 2026,5,49.3,45.1,48.0,1.92,3
STU13319,AI301,Fall 2025,4,79.3,76.8,78.5,3.14,4
STU13320,CS101,Fall 2024,2,40.7,42.9,41.3,1.65,4
STU13321,SE501,Spring 2025,3,41.6,48.5,43.7,1.75,4
STU13322,CS101,Spring 2025,3,58.1,60.3,58.8,2.35,3
STU13323,SE501,Spring 2024,1,55.4,68.1,59.2,2.37,4
STU13324,DS201,Spring 2026,5,52.7,55.9,53.7,2.15,4
STU13325,DB401,Spring 2024,1,69.9,71.0,70.2,2.81,4
STU13326,SE501,Spring 2024,1,62.7,68.4,64.4,2.58,3
STU13327,DB401,Spring 2026,5,41.1,34.0,39.0,1.56,4
STU13328,SE501,Spring 2025,3,58.1,54.9,57.2,2.29,3
STU13329,DB401,Fall 2024,2,56.8,59.8,57.7,2.31,3
STU13330,DS201,Fall 2025,4,62.7,59.0,61.6,2.46,3
STU13331,AI301,Fall 2025,4,42.9,50.0,45.0,1.8,4
STU13332,AI301,Spring 2026,5,60.2,57.8,59.5,2.38,4
STU13333,SE501,Spring 2024,1,78.7,82.8,79.9,3.2,3
STU13334,AI301,Spring 2025,3,60.2,60.7,60.4,2.42,3
STU13335,SE501,Spring 2025,3,65.1,74.8,68.0,2.72,3
STU13336,SE501,Spring 2026,5,53.5,57.2,54.6,2.18,3
STU13337,AI301,Fall 2024,2,42.1,45.1,43.0,1.72,4
STU13338,CS101,Spring 2025,3,65.9,64.2,65.4,2.62,4
STU13339,AI301,Fall 2023,0,50.2,47.4,49.4,1.98,3
STU13340,SE501,Spring 2025,3,51.0,51.4,51.1,2.04,3
STU13341,DB401,Fall 2023,0,69.9,72.7,70.7,2.83,4
STU13342,SE501,Fall 2023,0,39.5,41.2,40.0,1.6,4
STU13343,DB401,Fall 2025,4,56.9,49.6,54.7,2.19,3
STU13344,DB401,Spring 2024,1,61.6,59.9,61.1,2.44,4
STU13345,CS101,Fall 2023,0,81.8,83.4,82.3,3.29,3
STU13346,AI301,Spring 2025,3,49.7,44.8,48.2,1.93,3
STU13347,AI301,Spring 2026,5,71.7,73.7,72.3,2.89,3
STU13348,DS201,Fall 2024,2,52.9,50.7,52.3,2.09,3
STU13349,DB401,Spring 2026,5,69.2,72.2,70.1,2.8,3
STU13350,DB401,Spring 2025,3,69.2,68.1,68.9,2.76,4
STU13351,CS101,Spring 2026,5,54.2,54.5,54.3,2.17,4
STU13352,CS101,Spring 2026,5,32.7,33.6,33.0,1.32,4
STU13353,AI301,Fall 2025,4,46.2,48.9,47.0,1.88,3
STU13354,AI301,Fall 2025,4,47.4,51.6,48.6,1.94,3
STU13355,DB401,Fall 2024,2,62.2,56.3,60.4,2.42,3
STU13356,DS201,Fall 2025,4,48.0,47.9,48.0,1.92,3
STU13357,CS101,Fall 2023,0,49.7,50.4,49.9,2.0,3
STU13358,SE501,Spring 2024,1,78.0,93.6,82.7,3.31,4
STU13359,CS101,Fall 2023,0,51.7,56.2,53.1,2.12,4
STU13360,SE501,Spring 2026,5,63.4,64.0,63.6,2.54,4
STU13361,SE501,Fall 2024,2,45.7,39.5,43.8,1.75,4
STU13362,AI301,Spring 2024,1,74.9,74.0,74.6,2.98,4
STU13363,SE501,Spring 2024,1,38.7,50.3,42.2,1.69,3
STU13364,DS201,Spring 2025,3,76.3,68.8,74.0,2.96,3
STU13365,AI301,Fall 2024,2,53.6,52.5,53.3,2.13,4
STU13366,AI301,Fall 2025,4,71.8,78.4,73.8,2.95,3
STU13367,SE501,Fall 2024,2,56.9,68.0,60.2,2.41,3
