student_id,lms_logins_per_week,video_watch_hours,forum_posts,quiz_attempts,avg_quiz_score
STU14402,5,21.5,3,4,72.7
STU14403,10,6.7,3,14,69.0
STU14404,16,24.0,7,14,56.5
STU14405,10,22.0,3,14,83.6
STU14406,13,11.8,2,7,62.4
STU14407,12,9.4,1,9,64.7
STU14408,10,20.3,5,12,79.4
STU14409,13,8.2,1,14,57.9
STU14410,10,11.7,6,13,81.2
STU14411,15,8.4,6,5,74.3
STU14412,11,15.0,5,8,75.4
STU14413,12,22.3,5,8,86.7
STU14414,4,16.9,5,6,66.0
STU14415,18,20.1,6,11,60.7
STU14416,9,13.2,5,3,41.2
STU14417,15,15.5,4,5,62.7
STU14418,19,8.9,2,13,69.8
STU14419,11,14.5,1,6,65.2
STU14420,7,11.3,2,4,75.7
STU14421,18,14.2,6,5,56.5
STU14422,7,13.9,4,14,67.0
STU14423,18,13.4,7,13,79.6
STU14424,11,25.5,7,13,82.8
STU14425,9,23.8,1,14,91.0
STU14426,7,22.1,6,6,65.0
STU14427,10,24.0,7,2,57.0
STU14428,13,22.1,3,4,82.3
STU14429,9,14.9,2,10,73.2
STU14430,11,14.4,5,10,65.7
STU14431,13,16.2,5,10,59.3
STU14432,13,13.9,5,10,59.8
STU14433,18,9.8,5,10,68.1
STU14434,11,16.5,8,5,100.0
STU14435,12,7.2,4,8,72.3
STU14436,12,15.7,4,2,82.5
STU14437,17,10.0,4,6,60.0
STU14438,7,14.6,6,12,46.1
STU14439,7,16.0,7,3,80.0
STU14440,6,13.2,4,11,59.8
STU14441,10,6.8,7,5,60.0
STU14442,9,9.1,3,10,71.9
STU14443,11,17.3,3,6,89.7
STU14444,8,12.2,5,3,82.9
STU14445,13,17.8,11,2,63.8
STU14446,11,15.0,5,3,75.8
STU14447,8,14.0,7,11,78.0
STU14448,8,16.7,0,2,78.4
STU14449,17,11.6,5,4,68.2
STU14450,14,17.0,7,12,78.1
STU14451,16,12.9,3,9,78.4
STU14452,16,27.7,3,13,76.9
STU14453,10,9.3,5,8,58.2
STU14454,20,13.2,4,14,72.1
STU14455,15,13.4,6,2,83.3
STU14456,11,8.2,4,11,45.9
STU14457,12,18.6,2,4,86.6
STU14458,12,12.9,4,8,82.3
STU14459,12,3.1,3,6,76.9
STU14460,11,18.5,3,7,78.1
STU14461,14,11.8,3,6,72.1
STU14462,15,14.5,3,9,60.4
STU14463,13,18.4,6,2,69.1
STU14464,7,13.2,6,8,72.5
STU14465,15,13.1,8,10,69.0
STU14466,10,27.3,5,10,76.5
STU14467,15,4.2,11,4,76.1
STU14468,7,8.6,6,5,72.4
STU14469,13,9.5,1,5,78.5
STU14470,9,23.9,6,9,79.8
STU14471,12,11.8,2,13,59.3
STU14472,6,16.2,2,8,86.1
STU14473,15,12.6,5,9,64.4
STU14474,6,18.0,3,6,76.2
STU14475,12,14.9,2,14,69.2
STU14476,13,16.3,5,4,72.2
STU14477,12,21.4,9,10,86.8
STU14478,11,17.2,4,10,69.9
STU14479,10,11.3,1,11,76.4
STU14480,16,16.6,4,11,84.7
STU14481,5,27.1,2,3,81.7
STU14482,24,17.8,6,9,78.1
STU14483,6,15.8,8,14,97.3
STU14484,9,8.1,4,13,73.1
STU14485,16,18.6,2,4,84.4
STU14486,14,19.4,7,13,100.0
STU14487,12,16.6,4,10,65.2
STU14488,15,15.6,4,3,91.7
STU14489,11,29.2,4,13,78.1
STU14490,16,19.3,4,10,92.8
STU14491,8,21.2,1,3,74.2
STU14492,10,15.3,2,8,82.3
STU14493,19,14.3,2,8,55.6
STU14494,16,18.2,1,9,58.1
STU14495,14,14.3,3,13,79.7
STU14496,12,14.7,10,5,80.1
STU14497,5,17.3,4,5,62.7
STU14498,9,12.4,4,9,80.7
STU14499,11,16.1,3,7,77.0
STU14500,6,15.4,4,7,79.0
STU14501,14,19.8,1,11,84.9
STU14502,14,11.9,2,6,56.1
STU14503,9,5.0,7,11,82.0
STU14504,15,13.4,6,4,78.1
STU14505,13,17.0,8,3,63.5
STU14506,10,19.8,5,9,57.8
STU14507,13,11.5,5,13,66.5
STU14508,14,17.7,1,2,67.9
STU14509,7,20.7,5,2,66.9
STU14510,10,18.8,5,13,73.9
STU14511,13,11.0,5,6,85.9
STU14512,13,11.6,5,6,76.5
STU14513,11,17.2,8,3,59.8
STU14514,14,23.1,8,11,76.3
STU14515,6,15.1,3,8,67.9
STU14516,12,14.2,3,2,67.3
STU14517,8,8.2,1,5,65.8
STU14518,12,13.2,4,5,75.2
STU14519,11,11.4,7,3,73.0
STU14520,13,15.1,5,4,64.8
STU14521,8,7.4,4,3,76.5
STU14522,12,13.4,9,7,69.9
STU14523,9,10.0,8,3,67.8
STU14524,11,19.7,3,14,73.8
STU14525,16,10.7,4,8,69.9
STU14526,15,12.1,4,7,66.4
STU14527,13,16.4,2,11,84.0
STU14528,8,12.7,5,3,84.5
STU14529,13,26.8,3,4,65.5
STU14530,8,19.7,3,9,76.1
STU14531,15,15.1,6,2,67.7
STU14532,7,16.8,1,10,68.6
STU14533,11,3.2,5,3,65.2
STU14534,13,21.2,5,9,59.4
STU14535,14,17.6,6,9,72.1
STU14536,14,14.6,4,9,69.9
STU14537,12,17.8,1,5,68.1
STU14538,16,18.4,3,3,87.2
STU14539,11,12.9,5,14,76.2
STU14540,10,16.9,5,12,76.2
STU14541,12,20.2,2,3,92.3
STU14542,14,17.3,3,8,77.7
STU14543,8,13.7,5,2,96.6
STU14544,10,16.5,4,3,67.9
STU14545,8,21.9,3,4,72.3
STU14546,10,18.9,1,8,84.5
STU14547,12,9.2,4,12,47.2
STU14548,13,17.9,8,13,74.5
STU14549,15,17.3,3,9,100.0
STU14550,14,20.8,1,5,60.6
STU14551,9,15.2,6,5,89.2
STU14552,13,13.2,2,11,70.7
STU14553,10,8.2,6,2,100.0
STU14554,15,11.5,5,14,63.0
STU14555,8,21.0,2,2,63.5
STU14556,14,16.0,2,8,61.0
STU14557,16,14.5,5,12,74.3
STU14558,12,21.5,1,10,67.2
STU14559,13,20.4,3,3,65.1
STU14560,11,11.3,7,13,76.2
STU14561,12,21.0,2,10,79.8
STU14562,10,6.7,6,12,47.4
STU14563,10,17.3,1,8,82.8
STU14564,18,16.7,1,12,57.5
STU14565,11,20.7,4,9,68.3
STU14566,11,16.9,5,6,67.7
STU14567,11,13.8,4,2,76.7
STU14568,11,14.2,3,9,62.6
STU14569,10,28.5,4,11,81.4
STU14570,16,15.4,1,4,62.4
STU14571,9,18.0,6,6,84.6
STU14572,14,4.9,7,8,70.2
STU14573,9,10.9,6,8,74.1
STU14574,13,17.6,5,8,84.3
STU14575,9,6.9,4,12,69.9
STU14576,14,17.7,3,14,98.3
STU14577,13,11.4,4,12,69.7
STU14578,12,9.8,4,3,74.6
STU14579,10,11.4,3,3,91.4
STU14580,10,22.6,2,4,78.0
STU14581,13,16.7,2,7,82.8
STU14582,10,10.4,1,13,67.7
STU14583,9,18.9,3,11,47.6
STU14584,7,19.1,3,3,64.9
STU14585,16,13.1,1,14,71.6
STU14586,12,19.8,3,8,63.1
STU14587,7,20.0,2,14,72.7
STU14588,13,19.3,5,10,54.1
STU14589,11,11.6,7,10,73.0
STU14590,10,9.1,4,3,63.3
STU14591,21,6.5,6,9,52.4
STU14592,13,11.7,3,9,73.4
STU14593,15,13.2,2,9,72.3
STU14594,15,13.6,4,3,68.2
STU14595,11,14.8,6,4,60.8
STU14596,16,23.7,4,5,59.6
STU14597,12,13.3,3,12,89.8
STU14598,12,14.8,4,7,80.4
STU14599,8,5.9,5,3,65.1
STU14600,7,26.1,2,6,65.4
STU14601,12,8.4,2,10,59.4
STU14602,12,11.5,8,7,70.3
STU14603,8,18.5,2,13,86.9
STU14604,11,16.2,3,14,77.8
STU14605,7,23.2,4,9,82.8
STU14606,3,18.6,2,3,57.8
STU14607,15,14.6,5,5,65.0
STU14608,5,20.2,3,7,75.5
STU14609,11,20.8,4,5,45.2
STU14610,14,11.7,3,10,64.3
STU14611,19,19.8,3,13,61.8
STU14612,11,13.9,1,3,87.9
STU14613,12,14.5,5,8,82.4
STU14614,9,15.7,3,10,77.8
STU14615,13,13.1,3,3,71.5
STU14616,12,12.8,5,13,78.6
STU14617,7,19.9,5,7,68.9
STU14618,14,7.4,3,3,83.3
STU14619,15,9.7,2,6,61.2
STU14620,11,18.4,3,13,59.2
STU14621,20,14.6,1,12,71.2
STU14622,18,20.0,5,9,75.1
STU14623,7,16.8,4,4,86.3
STU14624,16,8.3,4,6,62.1
STU14625,11,15.3,7,4,71.5
STU14626,12,17.7,1,4,73.5
STU14627,14,16.2,3,2,64.0
STU14628,6,12.7,6,3,78.8
STU14629,16,13.6,2,8,59.9
STU14630,11,12.2,4,5,70.5
STU14631,16,8.4,4,12,76.7
STU14632,7,7.7,1,13,76.7
STU14633,9,17.0,4,14,74.7
STU14634,11,10.6,4,12,57.8
STU14635,14,17.9,3,2,84.8
STU14636,13,12.0,7,5,71.5
STU14637,11,8.4,6,14,53.6
STU14638,18,13.0,3,10,58.1
STU14639,15,25.5,1,9,55.3
STU14640,14,14.5,7,7,58.8
STU14641,9,18.2,5,7,69.2
STU14642,9,15.8,6,3,43.6
STU14643,12,8.0,5,6,81.8
STU14644,13,22.2,4,10,87.1
STU14645,16,13.8,5,9,84.8
STU14646,12,8.4,12,5,56.6
STU14647,11,12.4,1,8,79.3
STU14648,15,14.0,1,10,84.5
STU14649,10,18.7,5,6,96.2
STU14650,11,11.6,0,3,56.3
STU14651,20,28.1,5,3,80.6
STU14652,12,10.3,4,9,68.1
STU14653,11,18.1,3,9,77.7
STU14654,9,5.1,4,9,65.7
STU14655,13,14.4,2,6,76.3
STU14656,14,16.8,3,13,96.0
STU14657,18,9.4,3,3,62.1
STU14658,18,22.5,3,12,56.4
STU14659,7,17.2,5,12,64.0
STU14660,9,13.4,3,11,78.9
STU14661,18,17.1,0,13,78.5
STU14662,10,12.0,6,13,49.3
STU14663,10,21.3,2,9,69.4
STU14664,11,20.1,3,13,78.8
STU14665,15,16.9,8,5,75.6
STU14666,10,18.1,2,13,75.3
STU14667,11,7.6,3,10,88.3
STU14668,12,22.3,4,11,69.3
STU14669,13,14.5,2,14,76.6
STU14670,13,20.1,2,7,60.0
STU14671,12,18.7,5,12,89.7
STU14672,12,20.0,2,11,57.4
STU14673,14,9.8,6,8,65.2
STU14674,20,10.4,4,4,72.3
STU14675,22,26.2,4,3,66.8
STU14676,16,7.4,4,3,77.7
STU14677,9,9.5,5,4,54.8
STU14678,8,15.2,2,8,50.3
STU14679,11,15.2,4,9,60.8
STU14680,4,12.3,2,5,85.7
STU14681,15,18.1,4,4,49.0
STU14682,9,19.5,1,12,77.8
STU14683,12,14.9,3,8,83.5
STU14684,10,13.7,2,4,74.0
STU14685,14,14.9,6,9,60.5
STU14686,9,12.5,6,5,63.1
STU14687,8,6.5,9,9,84.7
STU14688,15,16.5,6,3,71.2
STU14689,15,18.8,4,14,73.6
STU14690,18,14.2,3,9,70.6
STU14691,17,3.7,9,9,74.0
STU14692,7,12.1,5,14,73.5
STU14693,8,19.5,7,11,83.2
STU14694,20,7.8,3,4,65.3
STU14695,13,18.5,4,3,60.3
STU14696,12,12.8,6,8,71.9
STU14697,9,14.9,1,10,70.6
STU14698,17,11.6,5,11,72.1
STU14699,7,9.3,7,2,95.3
STU14700,13,22.2,3,14,63.9
STU14701,13,19.1,1,6,81.9
STU14702,6,18.2,8,14,67.7
STU14703,12,19.5,7,4,80.0
STU14704,10,17.5,1,10,73.7
STU14705,15,19.7,3,9,77.4
STU14706,17,11.7,8,10,79.2
STU14707,10,21.9,5,10,64.1
STU14708,13,21.4,3,11,43.4
STU14709,14,16.9,1,4,82.8
STU14710,8,13.6,6,8,43.1
STU14711,16,8.9,4,6,64.0
STU14712,11,16.1,5,7,59.8
STU14713,5,23.4,7,9,82.5
STU14714,16,9.2,5,11,91.6
STU14715,16,20.1,5,12,72.9
STU14716,7,12.6,4,9,66.7
STU14717,8,13.1,2,8,62.9
STU14718,8,9.1,2,14,76.2
STU14719,13,11.2,4,2,55.1
STU14720,8,18.2,3,2,51.3
STU14721,12,18.9,4,7,61.6
STU14722,8,16.2,4,10,66.4
STU14723,12,12.5,2,9,45.9
STU14724,13,9.5,4,13,92.1
STU14725,15,15.3,9,2,64.0
STU14726,6,13.2,3,9,60.5
STU14727,13,16.1,5,6,80.7
STU14728,11,13.4,4,3,54.9
STU14729,13,13.5,8,8,67.1
STU14730,16,15.8,3,3,74.6
STU14731,14,16.8,5,13,60.3
STU14732,9,21.1,3,5,70.3
STU14733,12,13.3,1,14,77.9
STU14734,9,17.7,0,12,65.9
STU14735,15,24.0,8,13,95.2
STU14736,9,17.9,2,5,69.4
STU14737,18,20.8,2,6,71.7
STU14738,10,11.9,3,7,69.8
STU14739,10,11.4,9,3,71.8
STU14740,17,14.2,2,9,65.5
STU14741,14,14.7,2,14,86.5
STU14742,12,20.4,3,10,88.3
STU14743,20,11.4,2,4,79.0
STU14744,12,14.6,4,8,72.2
STU14745,14,20.4,2,5,66.3
STU14746,9,16.1,2,12,66.5
STU14747,14,14.9,5,14,98.4
STU14748,15,16.2,6,11,67.7
STU14749,16,9.4,5,12,49.3
STU14750,9,9.3,2,5,90.8
STU14751,10,7.1,4,2,54.0
STU14752,15,16.0,5,12,58.9
STU14753,11,19.6,7,6,70.9
STU14754,15,18.8,6,7,71.6
STU14755,18,20.7,5,14,71.3
STU14756,15,22.3,7,12,74.0
STU14757,8,15.7,4,6,63.8
STU14758,9,14.7,3,7,52.6
STU14759,8,22.4,3,4,67.6
STU14760,7,11.5,6,12,57.8
STU14761,14,9.1,5,3,81.5
STU14762,10,13.3,6,6,65.2
STU14763,5,12.7,2,7,69.3
STU14764,17,15.2,3,11,88.5
STU14765,14,10.7,6,7,74.6
STU14766,13,16.8,3,6,62.1
STU14767,14,12.2,3,3,68.2
STU14768,11,21.1,1,2,72.2
STU14769,8,9.0,3,14,79.4
STU14770,12,14.3,0,11,71.9
STU14771,14,13.3,4,7,61.3
STU14772,14,16.2,2,2,85.8
STU14773,15,19.6,4,2,57.9
STU14774,14,16.3,2,7,78.9
STU14775,7,14.4,3,2,75.5
STU14776,18,18.5,5,3,70.9
STU14777,10,19.2,8,2,60.3
STU14778,13,16.3,3,8,40.2
STU14779,12,16.9,5,5,52.8
STU14780,9,18.2,2,14,76.5
STU14781,14,6.8,5,5,77.0
STU14782,11,13.2,3,5,90.3
STU14783,18,16.9,5,6,72.5
STU14784,16,13.5,3,13,72.6
STU14785,15,13.6,10,10,63.6
STU14786,17,16.9,7,12,67.5
STU14787,8,17.0,3,13,72.0
STU14788,14,17.3,2,6,92.0
STU14789,9,11.0,7,11,76.2
STU14790,11,7.9,3,3,67.0
STU14791,16,19.0,1,9,63.7
STU14792,12,11.3,6,9,45.9
STU14793,6,10.9,2,10,56.2
STU14794,8,10.5,3,5,67.6
STU14795,15,20.8,4,4,72.0
STU14796,16,16.1,7,11,61.5
STU14797,8,16.7,3,12,85.5
STU14798,17,18.4,3,7,81.4
STU14799,10,14.8,2,2,77.3
STU14800,10,20.1,4,7,85.3
STU14801,10,9.0,5,14,86.5
STU14802,22,9.6,4,6,65.9
STU14803,13,9.3,4,2,66.2
STU14804,14,17.1,4,7,70.7
STU14805,6,17.5,4,4,67.1
STU14806,8,12.6,8,9,52.4
STU14807,13,13.8,5,4,77.4
STU14808,18,21.3,3,4,72.3
STU14809,15,11.5,6,8,85.7
STU14810,11,16.5,10,2,55.2
STU14811,10,11.6,4,11,82.3
STU14812,7,20.5,4,11,97.1
STU14813,9,18.1,3,9,62.1
STU14814,9,8.0,7,5,65.3
STU14815,12,13.7,1,6,74.3
STU14816,17,4.6,0,6,77.5
STU14817,8,19.5,5,5,46.5
STU14818,11,25.2,2,12,82.4
STU14819,15,4.1,4,2,50.2
STU14820,8,7.9,4,14,81.8
STU14821,9,15.8,3,4,49.3
STU14822,16,14.9,5,9,63.5
STU14823,11,12.9,6,3,83.5
STU14824,6,6.3,4,9,63.9
STU14825,13,16.6,5,12,84.7
STU14826,12,19.4,6,5,72.3
STU14827,12,29.2,3,10,73.3
STU14828,14,21.5,2,9,66.3
STU14829,9,8.5,2,14,60.4
STU14830,16,14.9,3,9,93.6
STU14831,13,18.0,2,5,73.2
STU14832,22,11.6,7,3,53.7
STU14833,11,18.9,3,9,79.0
STU14834,15,18.5,2,8,54.0
STU14835,11,21.2,6,3,70.5
STU14836,10,19.0,2,8,56.2
STU14837,13,16.4,5,2,60.9
STU14838,17,11.8,2,7,73.8
STU14839,17,8.5,3,8,74.5
STU14840,10,16.1,2,14,56.5
STU14841,15,13.0,4,3,73.5
STU14842,17,13.5,2,13,51.2
STU14843,11,20.6,3,3,85.4
STU14844,12,21.8,3,14,72.1
STU14845,10,8.8,3,12,71.7
STU14846,9,13.9,3,9,61.9
STU14847,11,12.8,6,3,62.7
STU14848,16,16.6,5,11,82.0
STU14849,13,3.7,0,3,76.4
STU14850,14,7.7,4,12,83.1
STU14851,15,14.4,4,6,63.3
STU14852,10,18.9,6,5,69.2
STU14853,10,15.4,13,14,75.7
STU14854,9,18.4,2,2,69.3
STU14855,8,16.0,3,9,77.3
STU14856,15,21.4,5,5,64.8
STU14857,11,22.4,3,12,57.4
STU14858,20,11.2,3,10,76.7
STU14859,7,19.4,4,3,54.4
STU14860,9,17.5,1,3,96.5
STU14861,17,27.5,8,7,68.1
STU14862,9,11.0,8,14,67.2
STU14863,21,14.4,5,12,74.6
STU14864,8,9.8,4,12,76.9
STU14865,21,10.1,6,3,66.1
STU14866,9,16.9,1,3,74.3
STU14867,9,16.0,4,7,65.7
STU14868,18,17.7,1,7,86.7
STU14869,17,17.6,4,9,82.1
STU14870,10,13.8,2,12,65.8
STU14871,11,13.8,2,12,67.0
STU14872,12,10.1,4,14,65.1
STU14873,14,11.5,2,11,71.2
STU14874,9,14.7,7,12,77.8
STU14875,6,16.0,4,2,80.0
STU14876,8,18.6,4,2,73.5
STU14877,9,18.0,5,8,74.4
STU14878,10,22.8,1,10,71.1
STU14879,13,10.1,2,8,83.2
STU14880,11,13.8,4,5,68.0
STU14881,8,10.6,8,10,95.2
STU14882,11,21.4,7,12,88.3
STU14883,15,12.5,5,13,68.6
STU14884,19,20.8,4,7,70.9
STU14885,12,22.3,0,11,35.8
STU14886,8,17.1,6,12,57.1
STU14887,20,16.5,3,2,66.6
STU14888,12,15.2,7,7,67.0
STU14889,12,13.4,3,11,78.3
STU14890,12,12.8,2,7,81.2
STU14891,11,14.3,3,2,52.2
STU14892,12,24.1,2,9,58.3
STU14893,14,9.8,3,6,55.7
STU14894,11,16.0,5,5,55.1
STU14895,12,18.6,5,11,71.7
STU14896,17,13.6,7,2,83.4
STU14897,10,17.1,5,6,87.5
STU14898,15,7.5,5,13,86.2
STU14899,13,21.6,4,2,49.5
STU14900,9,20.7,2,4,66.3
STU14901,15,14.5,9,14,74.2
STU14902,8,10.6,6,11,81.1
STU14903,11,19.0,5,2,41.5
STU14904,13,9.3,4,11,62.7
STU14905,15,10.0,7,4,89.5
STU14906,12,14.7,4,3,70.9
STU14907,10,22.6,5,14,88.6
STU14908,6,18.2,3,5,80.1
STU14909,14,11.8,3,8,64.8
STU14910,17,6.6,3,2,78.3
STU14911,17,15.2,3,8,85.1
STU14912,7,16.3,4,7,67.6
STU14913,13,14.6,3,5,63.6
STU14914,13,24.0,7,10,59.4
STU14915,17,14.3,2,8,82.3
STU14916,15,3.6,6,11,82.8
STU14917,12,13.0,3,11,61.6
STU14918,8,17.3,7,6,57.0
STU14919,10,16.9,5,3,64.9
STU14920,9,14.1,5,12,69.0
STU14921,9,13.3,5,14,80.5
STU14922,13,5.0,3,2,91.0
STU14923,10,15.4,7,3,63.8
STU14924,11,13.3,3,10,91.8
STU14925,12,16.2,3,3,58.9
STU14926,10,17.5,4,6,79.7
STU14927,13,21.2,4,9,87.0
STU14928,17,10.2,5,9,59.9
STU14929,9,8.5,9,12,58.7
STU14930,13,12.1,2,10,74.3
STU14931,11,11.3,2,5,85.1
STU14932,11,10.9,2,11,69.9
STU14933,11,22.2,5,14,82.5
STU14934,12,15.7,3,8,80.1
STU14935,18,24.9,3,10,54.4
STU14936,10,15.0,4,8,72.0
STU14937,9,9.1,4,14,84.0
STU14938,14,11.0,3,2,61.1
STU14939,9,20.1,3,12,63.3
STU14940,14,9.3,1,7,85.7
STU14941,19,17.8,4,3,70.0
STU14942,17,13.2,4,8,77.3
STU14943,10,10.4,6,10,51.0
STU14944,12,21.9,5,8,78.5
STU14945,12,12.1,3,13,63.3
STU14946,12,10.9,1,9,53.1
STU14947,9,14.6,5,3,69.0
STU14948,9,12.5,5,11,81.9
STU14949,8,26.1,4,6,83.0
STU14950,11,20.3,3,11,71.3
STU14951,15,12.0,4,2,66.1
STU14952,11,12.6,4,4,53.9
STU14953,11,4.9,4,2,78.9
STU14954,12,15.7,3,3,70.8
STU14955,13,11.3,7,13,69.5
STU14956,8,15.4,5,5,67.5
STU14957,9,5.2,6,7,82.3
STU14958,9,14.9,0,2,80.2
STU14959,9,23.5,3,10,83.7
STU14960,17,15.3,6,2,80.5
STU14961,15,11.1,9,9,67.4
STU14962,15,14.9,3,2,65.8
STU14963,13,14.7,1,14,70.2
STU14964,13,26.0,3,2,71.0
STU14965,18,13.3,8,9,81.2
STU14966,13,9.0,3,14,71.3
STU14967,15,15.1,3,3,70.5
STU14968,14,16.0,3,2,76.4
STU14969,7,17.8,6,8,77.5
STU14970,7,18.8,5,2,63.0
STU14971,12,24.8,3,5,67.1
STU14972,7,12.0,4,11,60.7
STU14973,13,11.6,3,11,64.4
STU14974,11,5.7,5,10,85.8
STU14975,12,18.3,4,11,80.7
STU14976,10,10.6,7,4,79.5
STU14977,13,19.5,1,7,81.0
STU14978,19,12.5,4,13,42.4
STU14979,11,23.6,5,11,69.3
STU14980,7,7.8,3,12,74.1
STU14981,14,20.1,3,10,61.3
STU14982,15,19.5,2,5,53.0
STU14983,11,17.6,6,13,68.5
STU14984,15,9.4,5,13,79.6
STU14985,11,17.7,6,4,82.9
STU14986,11,15.6,3,6,55.7
STU14987,16,5.8,6,13,75.7
STU14988,12,22.8,3,12,55.5
STU14989,17,13.3,4,8,75.9
STU14990,5,22.4,5,6,62.8
STU14991,14,14.7,5,12,78.5
STU14992,7,19.9,3,12,75.4
STU14993,15,10.7,9,12,92.1
STU14994,19,16.1,6,5,71.6
STU14995,10,15.7,4,2,77.1
STU14996,10,13.4,3,7,79.5
STU14997,17,10.7,6,5,66.2
STU14998,15,1.0,2,7,85.2
STU14999,11,10.8,6,7,100.0
