student_id,age,gender,socio_economic_tier,distance_from_campus_km,internet_access,parent_education
STU12881,23,Female,Medium,3.7,High-Speed,Masters
STU12882,25,Male,Low,0.1,High-Speed,High School
STU12883,25,Male,High,17.6,High-Speed,High School
STU12884,20,Male,High,27.0,Moderate,Bachelors
STU12885,21,Female,Low,10.1,High-Speed,Bachelors
STU12886,20,Female,Low,2.5,Limited,Bachelors
STU12887,23,Male,High,2.8,High-Speed,Bachelors
STU12888,24,Female,High,6.0,Limited,Bachelors
STU12889,22,Female,High,21.7,High-Speed,Masters
STU12890,19,Male,High,1.5,High-Speed,High School
STU12891,19,Female,Medium,16.6,High-Speed,High School
STU12892,20,Female,Medium,3.3,High-Speed,Bachelors
STU12893,23,Female,Medium,15.7,Moderate,Doctorate
STU12894,25,Male,Low,24.0,High-Speed,High School
STU12895,18,Female,Medium,5.3,High-Speed,High School
STU12896,24,Female,Medium,4.3,High-Speed,Bachelors
STU12897,20,Male,Medium,15.4,High-Speed,Bachelors
STU12898,23,Male,Medium,7.2,Moderate,Doctorate
STU12899,21,Male,Medium,11.0,Moderate,Masters
STU12900,19,Male,Low,9.3,Moderate,Bachelors
STU12901,19,Female,Low,1.6,High-Speed,Bachelors
STU12902,24,Male,Low,17.7,Limited,High School
STU12903,19,Male,Low,2.1,Moderate,Bachelors
STU12904,18,Female,High,25.6,High-Speed,Bachelors
STU12905,23,Male,Low,2.7,High-Speed,High School
STU12906,23,Female,Low,12.6,Limited,High School
STU12907,24,Male,Medium,3.2,High-Speed,Masters
STU12908,23,Male,Medium,3.6,Moderate,Bachelors
STU12909,25,Male,Low,3.5,High-Speed,Bachelors
STU12910,24,Male,Medium,13.1,High-Speed,High School
STU12911,23,Male,Medium,7.7,Moderate,Bachelors
STU12912,18,Female,Low,20.4,Moderate,Masters
STU12913,22,Female,Low,3.5,High-Speed,High School
STU12914,20,Male,High,11.2,Moderate,Bachelors
STU12915,20,Female,High,13.3,High-Speed,High School
STU12916,23,Female,Medium,1.6,Moderate,Bachelors
STU12917,21,Female,Low,4.9,Limited,Masters
STU12918,19,Male,Medium,6.3,Moderate,Bachelors
STU12919,18,Male,Medium,4.2,High-Speed,Masters
STU12920,21,Male,Low,3.7,High-Speed,Masters
STU12921,25,Female,Medium,11.0,Moderate,Masters
STU12922,21,Female,Medium,2.3,High-Speed,Masters
STU12923,23,Male,Medium,11.7,High-Speed,High School
STU12924,18,Male,Medium,26.0,Limited,Masters
STU12925,20,Female,High,7.9,High-Speed,High School
STU12926,19,Female,Medium,9.0,High-Speed,High School
STU12927,20,Other,High,0.7,High-Speed,High School
STU12928,21,Female,Low,19.0,High-Speed,High School
STU12929,25,Male,High,3.2,High-Speed,Bachelors
STU12930,19,Female,Low,9.1,Limited,Bachelors
STU12931,22,Female,Low,36.8,High-Speed,High School
STU12932,21,Male,Medium,8.6,High-Speed,Bachelors
STU12933,20,Female,Medium,12.3,Moderate,Bachelors
STU12934,20,Female,High,5.6,Moderate,Bachelors
STU12935,23,Male,Medium,0.6,Moderate,High School
STU12936,20,Female,Low,15.2,High-Speed,High School
STU12937,18,Female,Medium,0.3,Moderate,High School
STU12938,21,Female,Medium,11.5,High-Speed,High School
STU12939,24,Male,Medium,0.2,High-Speed,Bachelors
STU12940,24,Male,Medium,18.8,High-Speed,Bachelors
STU12941,25,Female,Medium,1.6,High-Speed,High School
STU12942,19,Male,High,6.9,High-Speed,High School
STU12943,20,Female,High,8.6,Moderate,High School
STU12944,23,Female,Low,5.8,High-Speed,Doctorate
STU12945,23,Male,Medium,4.0,Moderate,High School
STU12946,20,Female,Medium,6.0,High-Speed,Masters
STU12947,18,Female,Medium,3.5,High-Speed,Bachelors
STU12948,23,Male,Medium,5.5,High-Speed,High School
STU12949,24,Female,High,4.2,Limited,Doctorate
STU12950,19,Female,Medium,7.9,Moderate,Bachelors
STU12951,21,Female,High,2.6,Limited,Bachelors
STU12952,22,Female,High,42.6,Moderate,Bachelors
STU12953,18,Male,High,6.6,Moderate,Bachelors
STU12954,25,Female,High,2.1,Moderate,High School
STU12955,25,Female,Medium,6.2,Moderate,High School
STU12956,23,Female,Low,19.1,High-Speed,Masters
STU12957,21,Female,Medium,0.2,High-Speed,Masters
STU12958,22,Male,Low,10.8,High-Speed,High School
STU12959,25,Female,Medium,7.5,High-Speed,Bachelors
STU12960,20,Male,Medium,1.8,High-Speed,Bachelors
STU12961,20,Male,Medium,16.2,High-Speed,High School
STU12962,19,Male,High,4.4,High-Speed,Bachelors
STU12963,22,Female,High,3.3,High-Speed,Bachelors
STU12964,20,Female,Low,16.7,Limited,Bachelors
STU12965,25,Female,Medium,9.7,High-Speed,Masters
STU12966,20,Female,Medium,21.7,High-Speed,High School
STU12967,24,Female,Medium,9.4,Moderate,Bachelors
STU12968,23,Female,Medium,12.8,High-Speed,Bachelors
STU12969,25,Female,Medium,17.2,High-Speed,Bachelors
STU12970,25,Male,Medium,0.5,High-Speed,High School
STU12971,25,Male,High,14.2,High-Speed,Bachelors
STU12972,19,Female,High,9.0,High-Speed,Masters
STU12973,21,Female,Low,0.7,High-Speed,High School
STU12974,25,Male,Medium,6.7,High-Speed,Bachelors
STU12975,20,Male,Medium,0.8,Moderate,Masters
STU12976,24,Female,Low,12.7,High-Speed,High School
STU12977,25,Male,Low,7.5,Moderate,Masters
STU12978,18,Female,Medium,29.2,High-Speed,High School
STU12979,18,Female,Medium,1.9,High-Speed,High School
STU12980,21,Male,Low,8.8,Moderate,High School
STU12981,22,Male,Medium,2.3,High-Speed,High School
STU12982,19,Female,Medium,9.0,Moderate,High School
STU12983,24,Female,Low,12.2,High-Speed,Bachelors
STU12984,23,Female,Low,12.2,Moderate,High School
STU12985,24,Female,High,16.0,High-Speed,Masters
STU12986,18,Male,Low,18.3,High-Speed,Bachelors
STU12987,18,Female,High,0.8,Moderate,Bachelors
STU12988,21,Female,Medium,4.0,Moderate,Bachelors
STU12989,22,Female,Medium,11.0,High-Speed,Bachelors
STU12990,22,Male,Low,6.6,Limited,Bachelors
STU12991,21,Female,Low,2.0,High-Speed,High School
STU12992,25,Female,Low,7.6,High-Speed,Masters
STU12993,24,Male,Low,5.0,High-Speed,Bachelors
STU12994,18,Male,Medium,4.7,Moderate,High School
STU12995,24,Female,Low,15.8,Limited,Bachelors
STU12996,24,Male,Medium,5.0,High-Speed,Bachelors
STU12997,19,Male,Medium,0.3,High-Speed,High School
STU12998,18,Male,Low,0.6,Moderate,Masters
STU12999,22,Female,Low,18.4,High-Speed,Bachelors
STU13000,23,Female,Low,30.7,High-Speed,Bachelors
STU13001,24,Female,Low,11.1,High-Speed,Bachelors
STU13002,18,Male,Medium,4.3,High-Speed,Doctorate
STU13003,24,Female,Medium,26.5,High-Speed,High School
STU13004,19,Female,Medium,10.3,High-Speed,Bachelors
STU13005,25,Female,Medium,17.7,Moderate,High School
STU13006,20,Female,Medium,13.8,Moderate,Bachelors
STU13007,18,Male,Medium,4.5,High-Speed,High School
STU13008,21,Female,Medium,6.2,High-Speed,High School
STU13009,20,Male,Low,2.0,High-Speed,Masters
STU13010,24,Female,Low,3.3,High-Speed,Bachelors
STU13011,21,Male,Medium,14.3,Moderate,High School
STU13012,21,Male,Medium,21.3,Limited,Bachelors
STU13013,21,Male,Medium,12.2,Moderate,Bachelors
STU13014,18,Female,Medium,5.9,Moderate,High School
STU13015,22,Male,Medium,0.9,High-Speed,High School
STU13016,24,Female,Medium,0.6,High-Speed,Doctorate
STU13017,20,Male,Medium,4.5,Limited,Bachelors
STU13018,19,Male,Medium,5.9,Limited,High School
STU13019,22,Female,Medium,8.9,High-Speed,Masters
STU13020,24,Male,Medium,0.1,High-Speed,Bachelors
STU13021,25,Male,Medium,43.5,Moderate,High School
STU13022,25,Female,High,4.3,High-Speed,High School
STU13023,18,Male,Medium,17.9,Moderate,High School
STU13024,21,Male,Medium,7.3,Moderate,Masters
STU13025,19,Male,Medium,1.3,High-Speed,High School
STU13026,24,Female,Medium,15.2,Limited,High School
STU13027,20,Female,Low,11.8,Limited,Masters
STU13028,24,Female,High,7.1,Limited,High School
STU13029,22,Female,Low,6.9,High-Speed,Bachelors
STU13030,25,Male,Medium,0.9,High-Speed,High School
STU13031,23,Male,Medium,10.1,High-Speed,Bachelors
STU13032,22,Female,High,23.0,High-Speed,High School
STU13033,24,Male,Low,0.9,High-Speed,High School
STU13034,19,Male,Medium,2.9,High-Speed,Bachelors
STU13035,24,Male,Medium,22.1,Moderate,Bachelors
STU13036,24,Male,Medium,3.2,High-Speed,Bachelors
STU13037,18,Other,Low,10.1,High-Speed,Bachelors
STU13038,20,Male,Medium,7.3,High-Speed,Bachelors
STU13039,19,Female,Medium,8.6,Moderate,Bachelors
STU13040,24,Male,Low,5.1,Moderate,Bachelors
STU13041,21,Female,Medium,3.4,High-Speed,Bachelors
STU13042,20,Male,Medium,0.5,Limited,Bachelors
STU13043,22,Male,Medium,13.0,High-Speed,Bachelors
STU13044,19,Female,High,13.0,High-Speed,High School
STU13045,22,Female,Medium,10.6,Moderate,High School
STU13046,25,Male,High,9.8,Moderate,High School
STU13047,24,Male,High,2.7,High-Speed,Masters
STU13048,22,Male,Low,0.2,Limited,Bachelors
STU13049,22,Male,Low,15.7,Limited,Bachelors
STU13050,18,Male,Medium,6.4,High-Speed,High School
STU13051,22,Male,Medium,3.5,High-Speed,High School
STU13052,21,Male,Medium,1.0,High-Speed,Masters
STU13053,21,Male,Medium,0.6,High-Speed,Masters
STU13054,20,Female,Medium,4.1,High-Speed,High School
STU13055,24,Female,Medium,15.5,Moderate,Bachelors
STU13056,23,Female,Low,23.8,High-Speed,Bachelors
STU13057,25,Male,High,21.6,Moderate,High School
STU13058,22,Male,Medium,24.0,High-Speed,Bachelors
STU13059,22,Female,High,22.6,High-Speed,Bachelors
STU13060,19,Male,Low,7.1,High-Speed,Bachelors
STU13061,18,Male,High,2.4,High-Speed,High School
STU13062,23,Female,Low,15.2,High-Speed,High School
STU13063,20,Female,Low,2.3,Moderate,High School
STU13064,25,Female,Low,3.0,Moderate,High School
STU13065,23,Male,Medium,2.5,High-Speed,Bachelors
STU13066,22,Male,High,6.9,Moderate,High School
STU13067,19,Female,Medium,3.7,High-Speed,Bachelors
STU13068,24,Male,High,1.6,High-Speed,High School
STU13069,18,Female,Medium,5.7,High-Speed,Bachelors
STU13070,24,Female,Medium,19.7,Moderate,Bachelors
STU13071,20,Female,High,8.0,High-Speed,Bachelors
STU13072,23,Male,Low,20.0,High-Speed,High School
STU13073,20,Male,Medium,2.1,High-Speed,High School
STU13074,22,Female,High,1.7,Limited,High School
STU13075,20,Female,High,8.1,Moderate,High School
STU13076,24,Female,High,5.9,Moderate,High School
STU13077,19,Male,High,10.3,Moderate,High School
STU13078,20,Male,Low,15.0,High-Speed,Bachelors
STU13079,21,Female,High,13.2,Moderate,Doctorate
STU13080,19,Female,Medium,27.1,Moderate,High School
STU13081,23,Female,High,4.8,High-Speed,Masters
STU13082,18,Male,Medium,2.2,High-Speed,High School
STU13083,18,Female,Medium,7.6,High-Speed,Bachelors
STU13084,22,Female,Medium,1.1,High-Speed,Bachelors
STU13085,22,Female,Medium,3.2,Moderate,Masters
STU13086,21,Male,Low,2.2,High-Speed,High School
STU13087,23,Male,High,4.8,High-Speed,High School
STU13088,24,Female,High,1.1,Moderate,High School
STU13089,18,Male,Low,0.3,High-Speed,Bachelors
STU13090,18,Male,Medium,10.2,High-Speed,Masters
STU13091,18,Female,Medium,9.0,Moderate,Bachelors
STU13092,24,Male,Medium,11.7,High-Speed,Bachelors
STU13093,18,Female,Low,10.3,Moderate,Bachelors
STU13094,20,Male,High,1.2,High-Speed,Masters
STU13095,23,Female,Medium,3.3,High-Speed,Bachelors
STU13096,19,Female,Medium,1.3,High-Speed,High School
STU13097,19,Male,Medium,17.6,High-Speed,Masters
STU13098,21,Male,Low,13.1,Limited,High School
STU13099,20,Male,Medium,2.1,Limited,High School
STU13100,18,Male,Low,4.0,Moderate,High School
STU13101,18,Female,Low,32.3,High-Speed,Bachelors
STU13102,22,Female,Medium,8.6,Limited,Bachelors
STU13103,22,Male,High,15.3,Moderate,High School
STU13104,21,Male,Medium,2.9,High-Speed,Bachelors
STU13105,18,Male,Low,2.2,Moderate,Bachelors
STU13106,21,Female,Medium,14.6,High-Speed,Masters
STU13107,20,Male,High,11.0,High-Speed,Bachelors
STU13108,19,Female,Medium,10.9,Moderate,Bachelors
STU13109,18,Female,High,7.6,Moderate,Bachelors
STU13110,23,Female,Medium,7.9,High-Speed,High School
STU13111,24,Male,Medium,12.6,High-Speed,High School
STU13112,20,Female,Low,3.0,Limited,Bachelors
STU13113,18,Male,Medium,4.1,Moderate,High School
STU13114,24,Male,Medium,19.5,High-Speed,High School
STU13115,23,Female,Medium,3.5,High-Speed,Bachelors
STU13116,22,Female,High,7.5,High-Speed,High School
STU13117,21,Male,High,11.5,Limited,High School
STU13118,22,Male,Low,90.2,High-Speed,Bachelors
STU13119,19,Male,Low,5.4,High-Speed,Bachelors
STU13120,22,Male,Medium,5.3,High-Speed,Masters
STU13121,18,Male,Low,17.6,Moderate,Bachelors
STU13122,23,Male,Medium,15.6,Moderate,Bachelors
STU13123,22,Male,High,12.5,Moderate,High School
STU13124,18,Female,High,5.9,High-Speed,High School
STU13125,19,Female,Medium,3.7,High-Speed,High School
STU13126,24,Female,High,8.9,Limited,Bachelors
STU13127,23,Male,Medium,19.8,Limited,Bachelors
STU13128,22,Female,Low,20.4,Limited,Bachelors
STU13129,21,Female,Medium,1.1,Limited,Bachelors
STU13130,21,Female,Medium,5.3,Moderate,High School
STU13131,23,Female,Medium,5.9,Moderate,Bachelors
STU13132,21,Female,Low,36.1,Moderate,Bachelors
STU13133,22,Female,Medium,10.8,Moderate,Bachelors
STU13134,22,Male,Medium,5.0,High-Speed,Bachelors
STU13135,23,Female,High,0.3,High-Speed,Doctorate
STU13136,22,Female,Medium,7.9,Limited,Masters
STU13137,24,Female,Medium,1.0,High-Speed,Masters
STU13138,18,Female,Medium,17.1,Moderate,High School
STU13139,19,Male,Low,13.3,High-Speed,High School
STU13140,24,Male,Medium,5.9,High-Speed,High School
STU13141,24,Female,High,5.3,High-Speed,High School
STU13142,21,Female,Medium,21.6,High-Speed,Bachelors
STU13143,18,Female,High,3.2,High-Speed,Bachelors
STU13144,23,Male,Low,2.7,High-Speed,Bachelors
STU13145,25,Male,Low,26.6,Moderate,Masters
STU13146,21,Female,High,15.7,High-Speed,Masters
STU13147,18,Female,High,16.3,High-Speed,High School
STU13148,22,Female,High,2.1,High-Speed,Masters
STU13149,23,Male,Medium,1.5,Moderate,Bachelors
STU13150,25,Female,High,0.3,Moderate,Bachelors
STU13151,23,Male,High,2.6,Moderate,Bachelors
STU13152,25,Female,High,14.1,High-Speed,High School
STU13153,25,Male,Medium,2.6,High-Speed,Masters
STU13154,21,Male,Medium,12.4,Moderate,Bachelors
STU13155,22,Female,High,2.8,Moderate,Masters
STU13156,21,Female,Medium,4.8,High-Speed,Doctorate
STU13157,25,Male,Medium,38.8,High-Speed,Bachelors
STU13158,25,Female,Medium,2.7,High-Speed,High School
STU13159,20,Male,Medium,4.5,High-Speed,High School
STU13160,18,Male,Medium,3.4,Moderate,High School
STU13161,20,Male,Low,1.1,High-Speed,High School
STU13162,18,Male,High,6.4,High-Speed,Masters
STU13163,19,Female,Medium,4.5,High-Speed,High School
STU13164,24,Male,Medium,11.3,Limited,Doctorate
STU13165,23,Female,Low,16.2,Moderate,Bachelors
STU13166,21,Female,Low,7.5,Moderate,High School
STU13167,19,Male,Low,0.3,High-Speed,Bachelors
STU13168,19,Female,Medium,9.2,Moderate,Bachelors
STU13169,23,Male,Low,0.5,High-Speed,Bachelors
STU13170,23,Female,High,9.1,High-Speed,Bachelors
STU13171,18,Male,Low,11.0,High-Speed,High School
STU13172,20,Male,Low,2.1,High-Speed,Bachelors
STU13173,22,Male,Low,16.3,High-Speed,Bachelors
STU13174,18,Male,Low,23.0,Moderate,Bachelors
STU13175,22,Male,Medium,15.9,High-Speed,Masters
STU13176,19,Female,High,3.5,High-Speed,High School
STU13177,22,Female,Medium,8.4,High-Speed,High School
STU13178,20,Female,Low,23.4,High-Speed,Bachelors
STU13179,18,Female,Low,3.7,High-Speed,Doctorate
STU13180,25,Male,Medium,16.3,High-Speed,Bachelors
STU13181,23,Male,High,0.1,High-Speed,High School
STU13182,25,Male,Low,0.0,High-Speed,High School
STU13183,20,Male,Medium,13.5,High-Speed,High School
STU13184,24,Female,Medium,13.6,High-Speed,High School
STU13185,20,Female,Low,14.8,High-Speed,Bachelors
STU13186,24,Male,Medium,25.3,High-Speed,Bachelors
STU13187,18,Male,Low,1.2,High-Speed,High School
STU13188,23,Female,Medium,2.5,Moderate,High School
STU13189,20,Female,Low,22.2,High-Speed,High School
STU13190,25,Male,Medium,1.9,High-Speed,Masters
STU13191,24,Female,Low,10.9,Limited,Bachelors
STU13192,23,Female,High,7.2,Moderate,Doctorate
STU13193,21,Male,Low,0.8,Limited,Bachelors
STU13194,21,Male,High,3.2,Moderate,High School
STU13195,21,Female,High,7.0,High-Speed,High School
STU13196,22,Female,High,18.2,High-Speed,Bachelors
STU13197,20,Female,Medium,11.7,Moderate,Bachelors
STU13198,18,Male,Medium,9.2,Limited,Bachelors
STU13199,25,Male,Medium,6.5,Moderate,Bachelors
STU13200,18,Female,Low,3.4,Moderate,Bachelors
STU13201,22,Female,Medium,1.2,High-Speed,High School
STU13202,18,Male,Low,5.0,High-Speed,Masters
STU13203,24,Female,High,0.3,Limited,Bachelors
STU13204,21,Female,Low,2.3,Moderate,High School
STU13205,25,Female,Medium,5.4,Limited,Bachelors
STU13206,20,Female,Medium,5.2,Moderate,Bachelors
STU13207,18,Female,Medium,0.4,High-Speed,High School
STU13208,18,Male,Medium,8.4,High-Speed,Bachelors
STU13209,19,Female,Low,7.6,Limited,High School
STU13210,19,Male,Medium,0.8,High-Speed,High School
STU13211,19,Female,Low,27.2,High-Speed,High School
STU13212,20,Male,High,1.0,High-Speed,High School
STU13213,21,Female,Medium,18.3,High-Speed,High School
STU13214,23,Male,High,0.0,High-Speed,High School
STU13215,21,Male,Low,20.3,Moderate,Masters
STU13216,25,Male,Low,0.2,High-Speed,High School
STU13217,21,Male,Low,13.5,High-Speed,Bachelors
STU13218,20,Female,Low,4.3,Moderate,High School
STU13219,24,Female,Low,12.7,High-Speed,Bachelors
STU13220,24,Female,Medium,4.9,Moderate,High School
STU13221,20,Male,Low,0.7,High-Speed,High School
STU13222,19,Male,Medium,13.9,Limited,High School
STU13223,18,Male,High,0.7,High-Speed,Doctorate
STU13224,22,Male,Medium,24.2,High-Speed,Bachelors
STU13225,22,Female,Medium,0.5,Moderate,High School
STU13226,23,Male,Medium,6.2,Moderate,High School
STU13227,18,Male,Medium,12.2,High-Speed,High School
STU13228,23,Male,Low,4.7,Limited,High School
STU13229,19,Male,Medium,2.3,High-Speed,Bachelors
STU13230,23,Female,Medium,13.5,Limited,Bachelors
STU13231,18,Female,High,14.6,High-Speed,Bachelors
STU13232,25,Male,Medium,24.3,High-Speed,High School
STU13233,18,Male,Medium,4.5,High-Speed,Bachelors
STU13234,22,Male,Medium,6.7,High-Speed,High School
STU13235,24,Male,Low,4.3,High-Speed,High School
STU13236,19,Male,Medium,2.8,High-Speed,Bachelors
STU13237,25,Female,Medium,13.2,High-Speed,High School
STU13238,20,Female,Low,3.9,High-Speed,Bachelors
STU13239,25,Female,Low,5.3,High-Speed,Masters
STU13240,25,Male,Low,4.9,Moderate,High School
STU13241,23,Male,Medium,11.8,High-Speed,Masters
STU13242,22,Female,Low,23.7,Moderate,High School
STU13243,23,Female,Medium,10.4,Limited,High School
STU13244,23,Female,Medium,6.1,Moderate,Bachelors
STU13245,20,Male,Medium,14.3,Limited,Bachelors
STU13246,19,Female,High,9.7,High-Speed,High School
STU13247,18,Male,High,0.6,High-Speed,Bachelors
STU13248,21,Female,Medium,1.0,High-Speed,Doctorate
STU13249,23,Female,Low,0.4,High-Speed,High School
STU13250,21,Female,Medium,5.8,Moderate,Masters
STU13251,19,Male,Medium,16.6,High-Speed,Bachelors
STU13252,21,Female,Medium,3.6,High-Speed,Masters
STU13253,23,Male,Medium,4.6,Moderate,High School
STU13254,20,Male,Low,22.8,High-Speed,Bachelors
STU13255,21,Male,Medium,17.2,High-Speed,High School
STU13256,19,Female,Low,10.4,High-Speed,Masters
STU13257,19,Male,Medium,2.9,Limited,Bachelors
STU13258,24,Male,Medium,1.2,Moderate,High School
STU13259,24,Female,Medium,0.2,High-Speed,High School
STU13260,20,Male,Low,1.1,High-Speed,Masters
STU13261,21,Female,Medium,3.3,High-Speed,Bachelors
STU13262,21,Male,Medium,7.6,High-Speed,High School
STU13263,24,Male,Low,0.6,Moderate,Bachelors
STU13264,18,Female,Medium,1.4,High-Speed,Masters
STU13265,22,Male,Medium,1.9,High-Speed,High School
STU13266,19,Male,Medium,9.5,Limited,High School
STU13267,18,Female,Medium,9.1,Moderate,Masters
STU13268,19,Female,Medium,7.6,Moderate,High School
STU13269,25,Female,Medium,2.7,High-Speed,High School
STU13270,25,Male,Medium,4.4,High-Speed,High School
STU13271,18,Male,Medium,1.0,High-Speed,Masters
STU13272,25,Female,Medium,2.4,Moderate,High School
STU13273,24,Female,Low,21.7,High-Speed,Bachelors
STU13274,24,Female,Low,37.0,Moderate,Masters
STU13275,22,Female,Low,9.9,Limited,High School
STU13276,18,Female,Medium,23.6,High-Speed,Masters
STU13277,19,Male,Medium,9.8,High-Speed,Bachelors
STU13278,21,Male,Medium,0.3,Moderate,Bachelors
STU13279,19,Female,Low,54.5,Limited,High School
STU13280,23,Male,High,1.0,Moderate,Bachelors
STU13281,24,Male,Medium,10.9,High-Speed,High School
STU13282,20,Female,High,2.8,High-Speed,High School
STU13283,20,Female,Medium,4.7,Moderate,Masters
STU13284,24,Male,Medium,9.9,Moderate,High School
STU13285,23,Male,Low,5.4,High-Speed,Masters
STU13286,20,Male,Low,2.7,High-Speed,High School
STU13287,25,Female,Low,3.9,Moderate,High School
STU13288,24,Female,Medium,4.0,High-Speed,Masters
STU13289,20,Male,Medium,30.4,Moderate,High School
STU13290,24,Male,Medium,15.2,High-Speed,Masters
STU13291,22,Female,Medium,5.8,Moderate,Bachelors
STU13292,21,Male,High,2.1,Moderate,High School
STU13293,21,Female,Low,15.8,High-Speed,Bachelors
STU13294,19,Female,Low,1.6,Moderate,High School
STU13295,23,Male,Medium,2.2,Moderate,High School
